p0,p1,p2,p3,p4,p5,p6,p7,p8,size,objective,source,id,filename,speedup
2,800, , ,8,256,100,scatter,sockets,SM,4.450101666666666,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02723.c,mmp_02723,0.14805055015597027
8,640, ,#pragma omp parallel for,256,256,100,balanced,cores,SM,1.1053,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02724.c,mmp_02724,0.5960734642178596
128,1280, , ,256,8,64,none,cores,SM,1.30067,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02725.c,mmp_02725,0.5065389376244551
128,1000, ,#pragma omp parallel for,4,128,200,none,cores,SM,1.2401716666666671,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02726.c,mmp_02726,0.5312490340718958
64,640, ,#pragma omp parallel for,8,256,200,explicit,cores,SM,1.1545299999999998,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02727.c,mmp_02727,0.5706564576061256
96,2000,#pragma clang loop unrolling full, ,32,256,200,compact,cores,SM,1.2220066666666665,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02728.c,mmp_02728,0.53914599483909
16,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,128,20,compact,sockets,SM,0.7684966666666666,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02729.c,mmp_02729,0.8573101596623713
8,2000, ,#pragma omp parallel for,256,256,200,explicit,sockets,SM,1.1161933333333331,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02730.c,mmp_02730,0.5902561682862588
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,128,10,none,sockets,SM,1.4175033333333331,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02731.c,mmp_02731,0.4647890304784705
4,800, ,#pragma omp parallel for,96,256,200,none,cores,SM,2.197601666666667,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02732.c,mmp_02732,0.29979955421099214
128,1000,#pragma clang loop unrolling full, ,64,256,200,explicit,sockets,SM,1.2668733333333333,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02733.c,mmp_02733,0.5200519915171736
48,400, ,#pragma omp parallel for,8,128,100,none,cores,SM,1.3200333333333332,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02734.c,mmp_02734,0.49910860836847565
8,2000, , ,8,8,100,explicit,cores,SM,1.1174616666666666,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02735.c,mmp_02735,0.5895862199598197
8,1000,#pragma clang loop unrolling full, ,96,16,128,disabled,cores,SM,1.105145,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02736.c,mmp_02736,0.5961570653624638
256,1280, , ,32,8,100,none,sockets,SM,1.5114150000000002,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02737.c,mmp_02737,0.4359093961618748
64,640, , ,96,8,40,explicit,cores,SM,1.1901783333333336,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02738.c,mmp_02738,0.5535641017382549
128,2000,#pragma clang loop unrolling full, ,8,8,200,none,sockets,SM,1.2905666666666666,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02739.c,mmp_02739,0.5105044295787381
96,640, ,#pragma omp parallel for,32,128,10,explicit,cores,SM,1.2011783333333337,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02740.c,mmp_02740,0.5484947419686501
64,2000,#pragma clang loop unrolling full,#pragma omp parallel for,96,8,128,none,cores,SM,1.1787933333333334,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02741.c,mmp_02741,0.5589105243214814
256,800,#pragma clang loop unrolling full,#pragma omp parallel for,96,32,64,none,sockets,SM,1.4666816666666664,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02742.c,mmp_02742,0.4492044967721922
2,1000,#pragma clang loop unrolling full, ,16,32,10,none,sockets,SM,4.468836666666666,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02743.c,mmp_02743,0.14742986802680194
256,1000,#pragma clang loop unrolling full,#pragma omp parallel for,16,32,200,explicit,cores,SM,1.4336333333333335,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02744.c,mmp_02744,0.45955962705480247
48,640, ,#pragma omp parallel for,16,32,160,explicit,sockets,SM,1.335095,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02745.c,mmp_02745,0.49347799220280214
256,2000, ,#pragma omp parallel for,8,128,64,disabled,sockets,SM,1.4582916666666663,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02746.c,mmp_02746,0.4517889082545217
256,400,#pragma clang loop unrolling full, ,128,16,100,explicit,sockets,SM,1.3139166666666668,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02747.c,mmp_02747,0.501432105029492
48,640, ,#pragma omp parallel for,96,128,200,balanced,cores,SM,1.294905,bliss_seed_2024,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02748.c,mmp_02748,0.5087940814191003
2,200, , ,8,16,40,explicit,sockets,SM,4.498358333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02749.c,mmp_02749,0.14646232051322428
256,2000, ,#pragma omp parallel for,96,256,10,none,cores,SM,1.4079283333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02750.c,mmp_02750,0.4679499548390839
256,2000,#pragma clang loop unrolling full, ,256,256,200,none,sockets,SM,1.4204,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02751.c,mmp_02751,0.4638411715009857
256,1600, , ,128,4,200,none,sockets,SM,1.5195083333333332,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02752.c,mmp_02752,0.43358761880213453
256,2000, , ,256,128,200,none,cores,SM,1.4275583333333337,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02753.c,mmp_02753,0.461515291260719
2,1000, , ,96,256,100,none,threads,SM,4.47808,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02754.c,mmp_02754,0.1471255538087752
256,2000,#pragma clang loop unrolling full, ,256,96,200,none,cores,SM,1.452478333333333,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02755.c,mmp_02755,0.4535971276679975
192,200, ,#pragma omp parallel for,96,32,100,compact,sockets,SM,0.9866966666666666,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02756.c,mmp_02756,0.6677229408565282
256,2000,#pragma clang loop unrolling full, ,256,256,200,none,cores,SM,1.4083733333333337,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02757.c,mmp_02757,0.46780209792857946
256,2000,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,200,none,cores,SM,1.3979549999999998,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02758.c,mmp_02758,0.47128841772446195
256,2000,#pragma clang loop unrolling full, ,256,256,200,none,threads,SM,1.3540450000000002,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02759.c,mmp_02759,0.4865717165973066
256,1000,#pragma clang loop unrolling full, ,16,16,80,none,cores,SM,1.4383533333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02760.c,mmp_02760,0.45805156822848353
256,2000, , ,96,128,200,none,threads,SM,1.4523833333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02762.c,mmp_02762,0.45362679733311917
256,1000, , ,256,256,100,explicit,threads,SM,1.4239816666666665,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02763.c,mmp_02763,0.46267449604337146
256,1000,#pragma clang loop unrolling full, ,96,128,200,none,cores,SM,1.4556050000000005,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02764.c,mmp_02764,0.45262279258452665
256,100, ,#pragma omp parallel for,96,96,100,compact,sockets,SM,0.9617383333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02765.c,mmp_02765,0.6850512006904166
256,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,64,100,none,sockets,SM,1.1118666666666668,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02766.c,mmp_02766,0.5925530639165367
256,100, ,#pragma omp parallel for,96,16,100,balanced,sockets,SM,0.95271,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02767.c,mmp_02767,0.6915430718686695
256,2000, ,#pragma omp parallel for,96,128,100,explicit,sockets,SM,1.482665,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02768.c,mmp_02768,0.44436201029902245
256,2000, ,#pragma omp parallel for,4,256,200,none,cores,SM,1.3767183333333337,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02769.c,mmp_02769,0.47855831076557653
256,2000,#pragma clang loop unrolling full, ,256,128,100,explicit,threads,SM,1.459265,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02770.c,mmp_02770,0.4514875639448627
256,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,128,100,none,sockets,SM,1.1434466666666667,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02771.c,mmp_02771,0.5761877831351995
256,200,#pragma clang loop unrolling full, ,96,128,100,none,sockets,SM,1.1140316666666663,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02772.c,mmp_02772,0.5914015011542164
256,1000, ,#pragma omp parallel for,96,64,100,compact,sockets,SM,1.151885,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02773.c,mmp_02773,0.5719668196043877
256,2000, ,#pragma omp parallel for,96,128,200,none,threads,SM,1.4071333333333331,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02774.c,mmp_02774,0.4682143364760507
256,400, , ,96,64,100,scatter,sockets,SM,1.1875466666666668,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02775.c,mmp_02775,0.5547908292726742
256,200, ,#pragma omp parallel for,96,8,100,explicit,sockets,SM,1.2411133333333333,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02776.c,mmp_02776,0.5308459608845822
256,1600,#pragma clang loop unrolling full,#pragma omp parallel for,256,128,100,none,sockets,SM,1.5368466666666667,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02777.c,mmp_02777,0.42869598788862046
48,1000, ,#pragma omp parallel for,256,128,100,scatter,sockets,SM,1.0440049999999998,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02778.c,mmp_02778,0.6310697745700453
256,1000, ,#pragma omp parallel for,96,128,100,balanced,sockets,SM,1.219005,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02779.c,mmp_02779,0.5404735829631545
256,400, ,#pragma omp parallel for,96,16,100,none,sockets,SM,1.273565,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02780.c,mmp_02780,0.517319492919482
256,100, ,#pragma omp parallel for,96,32,100,scatter,sockets,SM,0.9661266666666668,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02781.c,mmp_02781,0.6819395662404516
192,100, ,#pragma omp parallel for,96,128,100,none,sockets,SM,1.1047016666666667,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02782.c,mmp_02782,0.5963963121265018
256,1000,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,100,disabled,sockets,SM,1.461355,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02783.c,mmp_02783,0.45084185567504137
256,200, ,#pragma omp parallel for,96,64,100,compact,sockets,SM,1.0417983333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02784.c,mmp_02784,0.6324064638229728
192,200, ,#pragma omp parallel for,96,16,100,scatter,sockets,SM,1.026455,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02785.c,mmp_02785,0.6418596041716395
128,2000,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,100,none,cores,SM,1.32536,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02786.c,mmp_02786,0.497102673990463
128,2000,#pragma clang loop unrolling full, ,32,256,200,none,threads,SM,1.379808333333333,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02787.c,mmp_02787,0.4774866074394392
2,2000,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,200,scatter,threads,SM,4.454155,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02788.c,mmp_02788,0.1479158224174956
128,1600,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,200,compact,threads,SM,1.218285,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02789.c,mmp_02789,0.5407929999958959
128,1600, ,#pragma omp parallel for,64,256,200,none,threads,SM,1.295313333333333,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02790.c,mmp_02790,0.5086336896606742
128,1280,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,200,scatter,sockets,SM,1.2124116666666669,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02791.c,mmp_02791,0.5434127847114635
128,2000,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,200,compact,cores,SM,1.1867016666666668,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02792.c,mmp_02792,0.5551858723267994
128,2000, ,#pragma omp parallel for,32,256,200,scatter,cores,SM,1.1404933333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02793.c,mmp_02793,0.5776798344576032
128,2000,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,160,compact,sockets,SM,1.1931900000000002,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02794.c,mmp_02794,0.5521668803794869
2,2000, ,#pragma omp parallel for,32,256,200,none,cores,SM,4.45861,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02795.c,mmp_02795,0.14776802635799052
128,2000,#pragma clang loop unrolling full,#pragma omp parallel for,64,256,200,none,sockets,SM,1.3309333333333333,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02796.c,mmp_02796,0.49502103786816276
128,2000,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,200,none,threads,SM,1.2679266666666666,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02797.c,mmp_02797,0.519619956990152
8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,80,compact,threads,SM,1.4690383333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02798.c,mmp_02798,0.44848387210227103
32,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,200,disabled,threads,SM,1.585648333333333,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02799.c,mmp_02799,0.4155019660727632
64,1280,#pragma clang loop unrolling full, ,32,8,20,compact,threads,SM,1.18779,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02800.c,mmp_02800,0.5546771735744536
128,200, ,#pragma omp parallel for,64,128,20,none,cores,SM,1.115445,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02801.c,mmp_02801,0.5906521612450637
2,2000, , ,96,2,10,explicit,sockets,SM,4.466733333333333,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02802.c,mmp_02802,0.14749929105535742
8,100,#pragma clang loop unrolling full, ,256,2,80,none,cores,SM,1.1012883333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02803.c,mmp_02803,0.5982447830041482
4,2000, ,#pragma omp parallel for,64,128,100,explicit,threads,SM,2.2031916666666667,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02804.c,mmp_02804,0.29903889433132996
128,1000, ,#pragma omp parallel for,8,8,200,none,sockets,SM,1.2078216666666666,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02805.c,mmp_02805,0.5454778782187769
128,1000, ,#pragma omp parallel for,256,32,200,explicit,cores,SM,1.2944766666666665,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02806.c,mmp_02806,0.508962437844895
8,400,#pragma clang loop unrolling full, ,256,256,100,explicit,threads,SM,1.1064066666666668,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02807.c,mmp_02807,0.5954772506793765
8,1000,#pragma clang loop unrolling full,#pragma omp parallel for,96,128,80,none,cores,SM,1.1016033333333333,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02808.c,mmp_02808,0.5980737167946116
48,2000,#pragma clang loop unrolling full, ,16,16,200,explicit,cores,SM,1.1736533333333334,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02809.c,mmp_02809,0.5613582659274744
128,2000, ,#pragma omp parallel for,32,256,200,compact,cores,SM,1.2788516666666667,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02810.c,mmp_02810,0.5151809370646323
256,2000,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,100,explicit,sockets,SM,1.5133366666666666,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02811.c,mmp_02811,0.4353558692602
128,400, , ,96,128,200,explicit,cores,SM,1.15285,bliss_seed_9999,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_02812.c,mmp_02812,0.5714880513509998
