p0,p1,p2,p3,p4,p5,size,objective,source,id,filename,speedup
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,16.0,32.0,SM,0.000638,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_631.c,mmp_all_SM_631,2.5956112852664575
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,50.0,50.0,SM,0.000614,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_423.c,mmp_all_SM_423,2.6970684039087947
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,32.0,32.0,SM,0.0005859999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1137.c,mmp_all_SM_1137,2.825938566553383
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,32.0,64.0,SM,0.0007205,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1018.c,mmp_all_SM_1018,2.2984038861901457
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,20.0,100.0,SM,0.000571,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1009.c,mmp_all_SM_1009,2.900175131348511
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,80.0,64.0,SM,0.0007589999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1051.c,mmp_all_SM_1051,2.181818181818469
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,16.0,128.0,SM,0.0005795,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_273.c,mmp_all_SM_273,2.8576358930112162
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,4.0,256.0,SM,0.0012155,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1099.c,mmp_all_SM_1099,1.362402303578774
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,128.0,256.0,SM,0.0036869999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_472.c,mmp_all_SM_472,0.449145646867384
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4.0,80.0,64.0,SM,0.0008585,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_83.c,mmp_all_SM_83,1.9289458357600464
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,128.0,100.0,SM,0.0013579999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_6399.c,mmp_all_SM_6399,1.2194403534610616
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,64.0,128.0,SM,0.0005484999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_317.c,mmp_all_SM_317,3.019143117593987
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,128.0,64.0,SM,0.0006309999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_468.c,mmp_all_SM_468,2.6244057052302097
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64.0,32.0,64.0,SM,0.000688,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_776.c,mmp_all_SM_776,2.4069767441860463
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,4.0,50.0,SM,0.0007115,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_610.c,mmp_all_SM_610,2.3274771609276175
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,16.0,64.0,SM,0.000611,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_270.c,mmp_all_SM_270,2.7103109656301143
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,80.0,32.0,SM,0.000721,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1049.c,mmp_all_SM_1049,2.2968099861303743
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,128.0,128.0,SM,0.0005505,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1197.c,mmp_all_SM_1197,3.008174386920981
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,128.0,32.0,SM,0.0007304999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1071.c,mmp_all_SM_1071,2.26694045174569
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,16.0,80.0,SM,0.0006259999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_634.c,mmp_all_SM_634,2.6453674121409976
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,64.0,50.0,SM,0.0006125,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_555.c,mmp_all_SM_555,2.703673469387755
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,64.0,100.0,SM,0.0005384999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1042.c,mmp_all_SM_1042,3.0752089136495964
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,4.0,32.0,SM,0.0005855,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1093.c,mmp_all_SM_1093,2.828351836037575
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,128.0,64.0,SM,0.0008064999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1073.c,mmp_all_SM_1073,2.053316800992195
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,64.0,32.0,SM,0.0005465,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1159.c,mmp_all_SM_1159,3.030192131747484
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64.0,128.0,100.0,SM,0.0007345,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_833.c,mmp_all_SM_833,2.254594962559564
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,16.0,100.0,SM,0.0004969999999999,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_393.c,mmp_all_SM_393,3.331991951710932
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,16.0,64.0,SM,0.0006495,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_391.c,mmp_all_SM_391,2.5496535796766744
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,128.0,128.0,SM,0.0006125,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_471.c,mmp_all_SM_471,2.703673469387755
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,2048.0,100.0,SM,0.000507,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_723.c,mmp_all_SM_723,3.2662721893491127
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8.0,16.0,64.0,SM,0.000775,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_149.c,mmp_all_SM_149,2.136774193548387
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,4.0,128.0,SM,0.000645,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_372.c,mmp_all_SM_372,2.567441860465116
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,128.0,64.0,SM,0.000682,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_1315.c,mmp_all_SM_1315,2.4281524926686218
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,100.0,100.0,SM,0.000655,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_338.c,mmp_all_SM_338,2.5282442748091603
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,32.0,256.0,SM,0.00194,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_417.c,mmp_all_SM_417,0.8536082474226804
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,128.0,100.0,SM,0.00067,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_712.c,mmp_all_SM_712,2.471641791044776
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,16.0,256.0,SM,0.001356,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_637.c,mmp_all_SM_637,1.2212389380530972
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,16.0,100.0,SM,0.000547,syr2k_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/mmp_all_SM_635.c,mmp_all_SM_635,3.0274223034734917
